student_id,name,subject,internal_marks,external_marks,total_score,grade,attendance_percentage,passed,subject_interest_level,needs_support_in_subject,peer_help_provided,semester_gpa
63,Akarsh Reddy,Digital Logic Design,22,47,69,C,73,Yes,1,No,Yes,6.99
63,Akarsh Reddy,Environmental Studies,30,24,54,D,81,Yes,4,Yes,No,6.99
63,Akarsh Reddy,Professional Communication,11,64,75,B,66,Yes,3,Yes,No,6.99
64,Kismat Bir,Mathematics-II,30,28,58,C,88,Yes,3,No,No,7.32
64,Kismat Bir,Data Structures,27,63,90,A,72,Yes,4,No,No,7.32
64,Kismat Bir,Digital Logic Design,27,56,83,B,97,Yes,4,Yes,Yes,7.32
64,Kismat Bir,Environmental Studies,16,36,52,D,91,Yes,4,No,No,7.32
64,Kismat Bir,Professional Communication,30,24,54,D,98,Yes,4,Yes,No,7.32
65,Jayan Kapur,Mathematics-II,23,48,71,B,74,Yes,3,Yes,Yes,5.77
65,Jayan Kapur,Data Structures,27,39,66,C,89,Yes,5,No,No,5.77
65,Jayan Kapur,Digital Logic Design,12,22,34,F,92,No,5,Yes,Yes,5.77
65,Jayan Kapur,Environmental Studies,11,57,68,C,92,Yes,3,No,No,5.77
65,Jayan Kapur,Professional Communication,26,39,65,C,60,Yes,1,No,Yes,5.77
66,Madhav Saran,Mathematics-II,13,38,51,D,83,Yes,1,No,No,9.63
66,Madhav Saran,Data Structures,20,39,59,C,88,Yes,4,No,No,9.63
66,Madhav Saran,Digital Logic Design,25,24,49,D,87,Yes,2,Yes,Yes,9.63
66,Madhav Saran,Environmental Studies,15,67,82,B,75,Yes,3,No,Yes,9.63
66,Madhav Saran,Professional Communication,18,23,41,D,87,Yes,4,Yes,No,9.63
67,Renee Jaggi,Mathematics-II,19,22,41,D,74,Yes,5,No,No,6.9
67,Renee Jaggi,Data Structures,21,37,58,C,99,Yes,2,Yes,No,6.9
67,Renee Jaggi,Digital Logic Design,11,20,31,F,77,No,5,Yes,Yes,6.9
67,Renee Jaggi,Environmental Studies,19,31,50,D,96,Yes,2,No,No,6.9
67,Renee Jaggi,Professional Communication,24,62,86,A,88,Yes,3,Yes,Yes,6.9
68,Aarna Doshi,Mathematics-II,24,52,76,B,74,Yes,5,No,Yes,9.14
68,Aarna Doshi,Data Structures,26,45,71,B,79,Yes,2,No,Yes,9.14
68,Aarna Doshi,Digital Logic Design,12,30,42,D,64,Yes,5,No,No,9.14
68,Aarna Doshi,Environmental Studies,10,46,56,C,86,Yes,3,Yes,No,9.14
68,Aarna Doshi,Professional Communication,19,43,62,C,95,Yes,1,Yes,No,9.14
69,Saksham Virk,Mathematics-II,29,39,68,C,79,Yes,2,Yes,Yes,8.53
69,Saksham Virk,Data Structures,26,40,66,C,95,Yes,4,No,Yes,8.53
69,Saksham Virk,Digital Logic Design,13,24,37,F,99,No,3,Yes,Yes,8.53
69,Saksham Virk,Environmental Studies,24,35,59,C,83,Yes,4,Yes,Yes,8.53
69,Saksham Virk,Professional Communication,21,58,79,B,75,Yes,5,Yes,No,8.53
70,Arhaan Doctor,Mathematics-II,14,66,80,B,91,Yes,3,No,No,9.19
70,Arhaan Doctor,Data Structures,30,64,94,A,82,Yes,3,No,Yes,9.19
70,Arhaan Doctor,Digital Logic Design,23,63,86,A,78,Yes,4,No,No,9.19
70,Arhaan Doctor,Environmental Studies,12,46,58,C,99,Yes,3,Yes,No,9.19
70,Arhaan Doctor,Professional Communication,28,68,96,A,96,Yes,5,No,Yes,9.19
71,Hridaan Chandra,Mathematics-II,21,42,63,C,84,Yes,3,Yes,No,6.72
71,Hridaan Chandra,Data Structures,28,53,81,B,91,Yes,2,Yes,No,6.72
71,Hridaan Chandra,Digital Logic Design,12,47,59,C,92,Yes,1,Yes,No,6.72
71,Hridaan Chandra,Environmental Studies,30,70,100,A,63,Yes,2,No,No,6.72
71,Hridaan Chandra,Professional Communication,11,56,67,C,72,Yes,1,No,No,6.72
72,Kabir Krishnan,Mathematics-II,24,39,63,C,97,Yes,2,No,No,6.53
72,Kabir Krishnan,Data Structures,19,61,80,B,88,Yes,3,Yes,Yes,6.53
72,Kabir Krishnan,Digital Logic Design,28,61,89,A,74,Yes,3,Yes,Yes,6.53
72,Kabir Krishnan,Environmental Studies,11,40,51,D,65,Yes,2,Yes,Yes,6.53
72,Kabir Krishnan,Professional Communication,17,65,82,B,89,Yes,1,Yes,Yes,6.53
73,Zoya Cheema,Mathematics-II,19,38,57,C,60,Yes,2,Yes,Yes,5.73
73,Zoya Cheema,Data Structures,22,64,86,A,62,Yes,1,No,No,5.73
73,Zoya Cheema,Digital Logic Design,18,32,50,D,90,Yes,5,Yes,No,5.73
73,Zoya Cheema,Environmental Studies,16,66,82,B,75,Yes,1,No,No,5.73
73,Zoya Cheema,Professional Communication,28,31,59,C,95,Yes,3,Yes,No,5.73
74,Mehul Kakar,Mathematics-II,18,29,47,D,73,Yes,5,Yes,No,9.2
74,Mehul Kakar,Data Structures,29,65,94,A,77,Yes,5,Yes,No,9.2
74,Mehul Kakar,Digital Logic Design,12,66,78,B,88,Yes,1,Yes,Yes,9.2
74,Mehul Kakar,Environmental Studies,26,37,63,C,79,Yes,5,No,No,9.2
74,Mehul Kakar,Professional Communication,11,64,75,B,73,Yes,4,Yes,No,9.2
75,Krish Anand,Mathematics-II,30,42,72,B,87,Yes,4,Yes,No,6.68
75,Krish Anand,Data Structures,23,69,92,A,88,Yes,1,No,Yes,6.68
75,Krish Anand,Digital Logic Design,27,58,85,A,81,Yes,3,No,No,6.68
75,Krish Anand,Environmental Studies,21,38,59,C,73,Yes,5,No,No,6.68
75,Krish Anand,Professional Communication,20,67,87,A,74,Yes,1,No,Yes,6.68
76,Farhan Chopra,Mathematics-II,15,70,85,A,95,Yes,3,No,No,9.28
76,Farhan Chopra,Data Structures,20,48,68,C,62,Yes,2,Yes,Yes,9.28
76,Farhan Chopra,Digital Logic Design,15,45,60,C,66,Yes,4,Yes,No,9.28
76,Farhan Chopra,Environmental Studies,12,64,76,B,74,Yes,4,No,Yes,9.28
76,Farhan Chopra,Professional Communication,26,46,72,B,87,Yes,1,No,Yes,9.28
77,Chirag Sarraf,Mathematics-II,30,23,53,D,99,Yes,1,Yes,Yes,8.67
77,Chirag Sarraf,Data Structures,11,24,35,F,68,No,1,No,No,8.67
77,Chirag Sarraf,Digital Logic Design,17,68,85,A,99,Yes,4,No,No,8.67
77,Chirag Sarraf,Environmental Studies,11,29,40,D,99,Yes,3,No,No,8.67
77,Chirag Sarraf,Professional Communication,22,52,74,B,64,Yes,2,Yes,Yes,8.67
78,Anay Magar,Mathematics-II,13,66,79,B,73,Yes,2,Yes,No,6.23
78,Anay Magar,Data Structures,24,44,68,C,88,Yes,5,No,No,6.23
78,Anay Magar,Digital Logic Design,22,52,74,B,74,Yes,5,Yes,Yes,6.23
78,Anay Magar,Environmental Studies,17,60,77,B,65,Yes,2,Yes,Yes,6.23
78,Anay Magar,Professional Communication,29,58,87,A,82,Yes,4,No,No,6.23
79,Miraan Hari,Mathematics-II,30,30,60,C,76,Yes,3,Yes,No,8.5
79,Miraan Hari,Data Structures,28,47,75,B,88,Yes,3,Yes,Yes,8.5
79,Miraan Hari,Digital Logic Design,20,68,88,A,76,Yes,2,Yes,Yes,8.5
79,Miraan Hari,Environmental Studies,11,65,76,B,86,Yes,1,Yes,No,8.5
79,Miraan Hari,Professional Communication,19,33,52,D,93,Yes,2,Yes,No,8.5
80,Vihaan Mahal,Mathematics-II,16,40,56,C,62,Yes,2,No,No,9.57
80,Vihaan Mahal,Data Structures,15,70,85,A,80,Yes,1,Yes,No,9.57
80,Vihaan Mahal,Digital Logic Design,25,61,86,A,97,Yes,4,No,Yes,9.57
80,Vihaan Mahal,Environmental Studies,18,37,55,C,87,Yes,5,Yes,Yes,9.57
80,Vihaan Mahal,Professional Communication,26,36,62,C,95,Yes,4,Yes,Yes,9.57
81,Yashvi Dasgupta,Mathematics-II,14,22,36,F,68,No,1,Yes,Yes,7.29
81,Yashvi Dasgupta,Data Structures,10,38,48,D,66,Yes,5,Yes,Yes,7.29
81,Yashvi Dasgupta,Digital Logic Design,20,46,66,C,94,Yes,2,Yes,No,7.29
81,Yashvi Dasgupta,Environmental Studies,21,40,61,C,87,Yes,4,Yes,Yes,7.29
81,Yashvi Dasgupta,Professional Communication,26,28,54,D,96,Yes,2,No,No,7.29
82,Anaya Batta,Mathematics-II,21,62,83,B,82,Yes,5,No,No,5.39
82,Anaya Batta,Data Structures,14,29,43,D,89,Yes,2,Yes,No,5.39
82,Anaya Batta,Digital Logic Design,30,34,64,C,66,Yes,2,No,Yes,5.39
82,Anaya Batta,Environmental Studies,26,27,53,D,94,Yes,1,No,No,5.39
82,Anaya Batta,Professional Communication,17,61,78,B,100,Yes,4,No,No,5.39
83,Ehsaan Thakur,Mathematics-II,16,54,70,B,81,Yes,4,Yes,No,6.96
83,Ehsaan Thakur,Data Structures,14,33,47,D,100,Yes,2,No,No,6.96
83,Ehsaan Thakur,Digital Logic Design,22,28,50,D,68,Yes,3,Yes,Yes,6.96
83,Ehsaan Thakur,Environmental Studies,11,47,58,C,69,Yes,3,No,No,6.96
83,Ehsaan Thakur,Professional Communication,29,53,82,B,91,Yes,5,Yes,No,6.96
84,Kanav Kurian,Mathematics-II,11,62,73,B,62,Yes,4,No,No,5.7
84,Kanav Kurian,Data Structures,24,66,90,A,100,Yes,1,No,No,5.7
84,Kanav Kurian,Digital Logic Design,30,28,58,C,89,Yes,1,Yes,No,5.7
84,Kanav Kurian,Environmental Studies,29,31,60,C,65,Yes,2,No,Yes,5.7
84,Kanav Kurian,Professional Communication,16,66,82,B,60,Yes,3,No,No,5.7
85,Aarush Sharma,Mathematics-II,30,42,72,B,98,Yes,3,Yes,No,5.61
85,Aarush Sharma,Data Structures,26,57,83,B,84,Yes,1,Yes,No,5.61
85,Aarush Sharma,Digital Logic Design,25,68,93,A,100,Yes,3,No,No,5.61
85,Aarush Sharma,Environmental Studies,25,20,45,D,77,Yes,3,No,No,5.61
85,Aarush Sharma,Professional Communication,22,55,77,B,66,Yes,3,Yes,Yes,5.61
86,Pranay Barad,Mathematics-II,24,62,86,A,67,Yes,1,Yes,Yes,8.16
86,Pranay Barad,Data Structures,30,25,55,C,96,Yes,4,No,Yes,8.16
86,Pranay Barad,Digital Logic Design,21,63,84,B,96,Yes,5,No,No,8.16
86,Pranay Barad,Environmental Studies,22,58,80,B,98,Yes,3,Yes,Yes,8.16
86,Pranay Barad,Professional Communication,12,39,51,D,80,Yes,2,Yes,No,8.16
87,Divyansh Kadakia,Mathematics-II,14,70,84,B,72,Yes,5,No,Yes,9.49
87,Divyansh Kadakia,Data Structures,26,31,57,C,81,Yes,1,No,Yes,9.49
87,Divyansh Kadakia,Digital Logic Design,13,28,41,D,84,Yes,4,Yes,Yes,9.49
87,Divyansh Kadakia,Environmental Studies,30,53,83,B,98,Yes,3,No,Yes,9.49
87,Divyansh Kadakia,Professional Communication,12,40,52,D,76,Yes,3,No,Yes,9.49
88,Lakshay Chandran,Mathematics-II,16,50,66,C,91,Yes,2,No,Yes,7.11
88,Lakshay Chandran,Data Structures,10,25,35,F,87,No,1,Yes,Yes,7.11
88,Lakshay Chandran,Digital Logic Design,12,70,82,B,87,Yes,2,Yes,No,7.11
88,Lakshay Chandran,Environmental Studies,15,56,71,B,60,Yes,4,No,No,7.11
88,Lakshay Chandran,Professional Communication,20,33,53,D,93,Yes,3,Yes,Yes,7.11
89,Anahi Dayal,Mathematics-II,18,27,45,D,69,Yes,1,Yes,Yes,5.95
89,Anahi Dayal,Data Structures,13,33,46,D,67,Yes,1,No,No,5.95
89,Anahi Dayal,Digital Logic Design,10,49,59,C,60,Yes,2,No,Yes,5.95
89,Anahi Dayal,Environmental Studies,16,57,73,B,84,Yes,4,No,No,5.95
89,Anahi Dayal,Professional Communication,23,68,91,A,62,Yes,3,No,Yes,5.95
90,Yashvi Sidhu,Mathematics-II,16,57,73,B,86,Yes,5,No,Yes,9.67
90,Yashvi Sidhu,Data Structures,20,21,41,D,70,Yes,2,No,Yes,9.67
90,Yashvi Sidhu,Digital Logic Design,22,51,73,B,62,Yes,5,No,Yes,9.67
90,Yashvi Sidhu,Environmental Studies,17,38,55,C,96,Yes,2,Yes,Yes,9.67
90,Yashvi Sidhu,Professional Communication,13,36,49,D,90,Yes,4,No,Yes,9.67
91,Saanvi Thakur,Mathematics-II,13,40,53,D,67,Yes,4,No,No,9.93
91,Saanvi Thakur,Data Structures,21,27,48,D,87,Yes,3,No,No,9.93
91,Saanvi Thakur,Digital Logic Design,22,30,52,D,88,Yes,5,Yes,No,9.93
91,Saanvi Thakur,Environmental Studies,21,24,45,D,100,Yes,2,Yes,No,9.93
91,Saanvi Thakur,Professional Communication,23,63,86,A,100,Yes,2,No,No,9.93
92,Mohanlal Swaminathan,Mathematics-II,13,41,54,D,61,Yes,1,Yes,No,7.43
92,Mohanlal Swaminathan,Data Structures,10,59,69,C,83,Yes,3,No,No,7.43
92,Mohanlal Swaminathan,Digital Logic Design,24,59,83,B,77,Yes,4,No,No,7.43
92,Mohanlal Swaminathan,Environmental Studies,16,20,36,F,72,No,2,Yes,Yes,7.43
92,Mohanlal Swaminathan,Professional Communication,15,63,78,B,62,Yes,3,No,No,7.43
93,Vivaan Soman,Mathematics-II,27,29,56,C,89,Yes,4,Yes,No,9.71
93,Vivaan Soman,Data Structures,14,29,43,D,79,Yes,3,No,Yes,9.71
93,Vivaan Soman,Digital Logic Design,15,32,47,D,97,Yes,5,Yes,Yes,9.71
93,Vivaan Soman,Environmental Studies,15,25,40,D,68,Yes,3,Yes,No,9.71
93,Vivaan Soman,Professional Communication,17,28,45,D,91,Yes,4,No,Yes,9.71
94,Shanaya Sinha,Mathematics-II,12,53,65,C,87,Yes,4,No,Yes,8.69
94,Shanaya Sinha,Data Structures,19,28,47,D,96,Yes,5,No,Yes,8.69
94,Shanaya Sinha,Digital Logic Design,14,46,60,C,93,Yes,1,No,No,8.69
94,Shanaya Sinha,Environmental Studies,20,45,65,C,85,Yes,1,No,Yes,8.69
94,Shanaya Sinha,Professional Communication,20,53,73,B,96,Yes,4,No,No,8.69
95,Pari Wadhwa,Mathematics-II,13,57,70,B,81,Yes,2,Yes,Yes,7.65
95,Pari Wadhwa,Data Structures,20,70,90,A,71,Yes,5,No,Yes,7.65
95,Pari Wadhwa,Digital Logic Design,25,41,66,C,84,Yes,4,No,Yes,7.65
95,Pari Wadhwa,Environmental Studies,29,47,76,B,66,Yes,4,No,No,7.65
95,Pari Wadhwa,Professional Communication,21,69,90,A,72,Yes,4,Yes,Yes,7.65
96,Prisha Lata,Mathematics-II,25,59,84,B,82,Yes,2,No,No,9.59
96,Prisha Lata,Data Structures,19,40,59,C,69,Yes,3,No,Yes,9.59
96,Prisha Lata,Digital Logic Design,21,28,49,D,65,Yes,4,No,Yes,9.59
96,Prisha Lata,Environmental Studies,30,54,84,B,66,Yes,3,Yes,No,9.59
96,Prisha Lata,Professional Communication,30,29,59,C,89,Yes,1,No,Yes,9.59
97,Akarsh Subramaniam,Mathematics-II,12,64,76,B,64,Yes,1,No,No,6.26
97,Akarsh Subramaniam,Data Structures,16,24,40,D,86,Yes,4,Yes,No,6.26
97,Akarsh Subramaniam,Digital Logic Design,29,22,51,D,88,Yes,2,Yes,No,6.26
97,Akarsh Subramaniam,Environmental Studies,15,64,79,B,91,Yes,2,Yes,Yes,6.26
97,Akarsh Subramaniam,Professional Communication,27,62,89,A,74,Yes,5,No,Yes,6.26
98,Biju Maharaj,Mathematics-II,23,54,77,B,62,Yes,4,Yes,Yes,9.94
98,Biju Maharaj,Data Structures,22,31,53,D,99,Yes,2,Yes,No,9.94
98,Biju Maharaj,Digital Logic Design,30,61,91,A,87,Yes,1,Yes,Yes,9.94
98,Biju Maharaj,Environmental Studies,12,55,67,C,64,Yes,1,Yes,Yes,9.94
98,Biju Maharaj,Professional Communication,14,62,76,B,64,Yes,3,Yes,No,9.94
99,Siya Varma,Mathematics-II,16,37,53,D,64,Yes,2,No,No,6.3
99,Siya Varma,Data Structures,25,47,72,B,95,Yes,4,Yes,No,6.3
99,Siya Varma,Digital Logic Design,14,33,47,D,61,Yes,5,No,Yes,6.3
99,Siya Varma,Environmental Studies,20,45,65,C,93,Yes,1,Yes,Yes,6.3
99,Siya Varma,Professional Communication,12,32,44,D,97,Yes,2,No,No,6.3
100,Vritika Viswanathan,Mathematics-II,28,60,88,A,70,Yes,1,No,No,5.69
100,Vritika Viswanathan,Data Structures,27,68,95,A,88,Yes,4,Yes,Yes,5.69
100,Vritika Viswanathan,Digital Logic Design,13,42,55,C,79,Yes,5,No,Yes,5.69
100,Vritika Viswanathan,Environmental Studies,24,70,94,A,80,Yes,3,No,No,5.69
100,Vritika Viswanathan,Professional Communication,22,34,56,C,80,Yes,2,Yes,Yes,5.69
101,Anya Sethi,Mathematics-II,20,57,77,B,94,Yes,1,No,No,9.35
101,Anya Sethi,Data Structures,26,25,51,D,100,Yes,3,No,No,9.35
101,Anya Sethi,Digital Logic Design,15,54,69,C,72,Yes,5,No,No,9.35
101,Anya Sethi,Environmental Studies,10,58,68,C,92,Yes,2,No,Yes,9.35
101,Anya Sethi,Professional Communication,14,43,57,C,75,Yes,3,Yes,Yes,9.35
102,Romil Kaur,Mathematics-II,22,69,91,A,68,Yes,5,No,Yes,7.69
102,Romil Kaur,Data Structures,26,35,61,C,64,Yes,4,Yes,Yes,7.69
102,Romil Kaur,Digital Logic Design,24,41,65,C,73,Yes,4,No,Yes,7.69
102,Romil Kaur,Environmental Studies,14,47,61,C,86,Yes,1,Yes,Yes,7.69
102,Romil Kaur,Professional Communication,23,37,60,C,70,Yes,2,Yes,No,7.69
103,Zaina Chandra,Mathematics-II,12,33,45,D,74,Yes,5,No,Yes,9.21
103,Zaina Chandra,Data Structures,11,48,59,C,78,Yes,1,Yes,Yes,9.21
103,Zaina Chandra,Digital Logic Design,21,40,61,C,95,Yes,3,Yes,Yes,9.21
103,Zaina Chandra,Environmental Studies,11,53,64,C,60,Yes,1,Yes,Yes,9.21
103,Zaina Chandra,Professional Communication,13,68,81,B,95,Yes,2,No,Yes,9.21
104,Tanya Khalsa,Mathematics-II,29,28,57,C,85,Yes,5,Yes,No,8.77
104,Tanya Khalsa,Data Structures,20,34,54,D,83,Yes,3,Yes,No,8.77
104,Tanya Khalsa,Digital Logic Design,14,56,70,B,92,Yes,2,No,Yes,8.77
104,Tanya Khalsa,Environmental Studies,13,49,62,C,74,Yes,3,No,Yes,8.77
104,Tanya Khalsa,Professional Communication,25,29,54,D,71,Yes,5,Yes,Yes,8.77
105,Rania Dugar,Mathematics-II,10,37,47,D,64,Yes,3,No,Yes,9.59
105,Rania Dugar,Data Structures,13,48,61,C,77,Yes,2,Yes,No,9.59
105,Rania Dugar,Digital Logic Design,26,68,94,A,82,Yes,2,No,Yes,9.59
105,Rania Dugar,Environmental Studies,21,24,45,D,62,Yes,2,No,No,9.59
105,Rania Dugar,Professional Communication,28,62,90,A,72,Yes,4,No,Yes,9.59
106,Nayantara Anne,Mathematics-II,11,45,56,C,79,Yes,2,No,No,9.21
106,Nayantara Anne,Data Structures,15,70,85,A,74,Yes,4,No,Yes,9.21
106,Nayantara Anne,Digital Logic Design,30,55,85,A,82,Yes,2,No,Yes,9.21
106,Nayantara Anne,Environmental Studies,25,45,70,B,66,Yes,2,Yes,Yes,9.21
106,Nayantara Anne,Professional Communication,18,62,80,B,65,Yes,4,Yes,Yes,9.21
107,Saira Vaidya,Mathematics-II,26,55,81,B,81,Yes,3,Yes,No,6.23
107,Saira Vaidya,Data Structures,15,31,46,D,90,Yes,2,No,No,6.23
107,Saira Vaidya,Digital Logic Design,17,22,39,F,99,No,1,Yes,Yes,6.23
107,Saira Vaidya,Environmental Studies,16,29,45,D,93,Yes,1,Yes,No,6.23
107,Saira Vaidya,Professional Communication,16,59,75,B,90,Yes,3,Yes,No,6.23
108,Adira Kapur,Mathematics-II,26,29,55,C,64,Yes,1,Yes,Yes,7.56
108,Adira Kapur,Data Structures,29,70,99,A,76,Yes,2,Yes,Yes,7.56
108,Adira Kapur,Digital Logic Design,18,52,70,B,61,Yes,1,No,No,7.56
108,Adira Kapur,Environmental Studies,17,48,65,C,71,Yes,1,No,No,7.56
108,Adira Kapur,Professional Communication,24,21,45,D,66,Yes,4,No,Yes,7.56
109,Sumer Tak,Mathematics-II,20,69,89,A,71,Yes,1,Yes,Yes,8.24
109,Sumer Tak,Data Structures,11,53,64,C,74,Yes,5,Yes,Yes,8.24
109,Sumer Tak,Digital Logic Design,14,62,76,B,60,Yes,2,No,No,8.24
109,Sumer Tak,Environmental Studies,15,47,62,C,67,Yes,1,No,Yes,8.24
109,Sumer Tak,Professional Communication,11,20,31,F,99,No,4,Yes,Yes,8.24
110,Kabir Dutt,Mathematics-II,17,59,76,B,80,Yes,2,Yes,No,9.61
110,Kabir Dutt,Data Structures,21,56,77,B,62,Yes,1,Yes,Yes,9.61
110,Kabir Dutt,Digital Logic Design,30,58,88,A,99,Yes,2,Yes,No,9.61
110,Kabir Dutt,Environmental Studies,12,65,77,B,92,Yes,2,Yes,No,9.61
110,Kabir Dutt,Professional Communication,15,43,58,C,79,Yes,4,No,No,9.61
111,Eshani Gala,Mathematics-II,21,22,43,D,84,Yes,5,No,No,9.06
111,Eshani Gala,Data Structures,10,58,68,C,74,Yes,3,Yes,No,9.06
111,Eshani Gala,Digital Logic Design,24,60,84,B,90,Yes,5,Yes,Yes,9.06
111,Eshani Gala,Environmental Studies,10,26,36,F,68,No,2,No,Yes,9.06
111,Eshani Gala,Professional Communication,15,38,53,D,60,Yes,3,No,Yes,9.06
112,Miraan Tailor,Mathematics-II,13,57,70,B,85,Yes,4,Yes,No,5.04
112,Miraan Tailor,Data Structures,17,34,51,D,67,Yes,3,No,Yes,5.04
112,Miraan Tailor,Digital Logic Design,13,33,46,D,88,Yes,1,Yes,Yes,5.04
112,Miraan Tailor,Environmental Studies,11,64,75,B,71,Yes,5,No,Yes,5.04
112,Miraan Tailor,Professional Communication,20,23,43,D,92,Yes,2,No,No,5.04
113,Aayush Sridhar,Mathematics-II,20,51,71,B,68,Yes,5,Yes,Yes,9.16
113,Aayush Sridhar,Data Structures,28,55,83,B,79,Yes,5,Yes,No,9.16
113,Aayush Sridhar,Digital Logic Design,14,23,37,F,89,No,5,No,Yes,9.16
113,Aayush Sridhar,Environmental Studies,17,29,46,D,63,Yes,1,Yes,No,9.16
113,Aayush Sridhar,Professional Communication,29,39,68,C,78,Yes,2,Yes,No,9.16
114,Keya Kade,Mathematics-II,21,57,78,B,68,Yes,1,No,No,9.83
114,Keya Kade,Data Structures,16,66,82,B,100,Yes,3,No,No,9.83
114,Keya Kade,Digital Logic Design,20,46,66,C,64,Yes,2,No,Yes,9.83
114,Keya Kade,Environmental Studies,17,44,61,C,89,Yes,3,Yes,No,9.83
114,Keya Kade,Professional Communication,16,39,55,C,82,Yes,4,No,No,9.83
115,Bhavin Buch,Mathematics-II,16,55,71,B,70,Yes,4,No,No,6.46
115,Bhavin Buch,Data Structures,14,27,41,D,68,Yes,5,Yes,No,6.46
115,Bhavin Buch,Digital Logic Design,15,70,85,A,70,Yes,2,Yes,No,6.46
115,Bhavin Buch,Environmental Studies,19,41,60,C,63,Yes,4,No,Yes,6.46
115,Bhavin Buch,Professional Communication,24,59,83,B,93,Yes,4,No,Yes,6.46
116,Samarth Chad,Mathematics-II,17,26,43,D,98,Yes,3,No,No,9.04
116,Samarth Chad,Data Structures,24,23,47,D,90,Yes,5,No,No,9.04
116,Samarth Chad,Digital Logic Design,16,34,50,D,85,Yes,5,Yes,Yes,9.04
116,Samarth Chad,Environmental Studies,14,28,42,D,86,Yes,4,Yes,No,9.04
116,Samarth Chad,Professional Communication,16,26,42,D,62,Yes,5,No,No,9.04
117,Adira Agarwal,Mathematics-II,18,38,56,C,64,Yes,3,Yes,Yes,5.69
117,Adira Agarwal,Data Structures,25,62,87,A,83,Yes,5,No,No,5.69
117,Adira Agarwal,Digital Logic Design,12,47,59,C,60,Yes,2,Yes,No,5.69
117,Adira Agarwal,Environmental Studies,27,68,95,A,80,Yes,4,Yes,No,5.69
117,Adira Agarwal,Professional Communication,10,60,70,B,60,Yes,2,Yes,No,5.69
118,Raunak Warrior,Mathematics-II,17,21,38,F,64,No,5,Yes,Yes,8.19
118,Raunak Warrior,Data Structures,17,61,78,B,93,Yes,5,Yes,Yes,8.19
118,Raunak Warrior,Digital Logic Design,18,61,79,B,99,Yes,1,No,No,8.19
118,Raunak Warrior,Environmental Studies,21,40,61,C,99,Yes,3,No,No,8.19
118,Raunak Warrior,Professional Communication,23,35,58,C,65,Yes,4,No,No,8.19
119,Pranay Koshy,Mathematics-II,26,61,87,A,69,Yes,4,Yes,Yes,5.48
119,Pranay Koshy,Data Structures,26,52,78,B,66,Yes,5,No,Yes,5.48
119,Pranay Koshy,Digital Logic Design,11,30,41,D,71,Yes,4,No,Yes,5.48
119,Pranay Koshy,Environmental Studies,30,51,81,B,76,Yes,3,No,No,5.48
119,Pranay Koshy,Professional Communication,14,67,81,B,66,Yes,2,Yes,No,5.48
120,Piya Mammen,Mathematics-II,17,31,48,D,100,Yes,3,Yes,Yes,7.35
120,Piya Mammen,Data Structures,12,38,50,D,95,Yes,5,Yes,Yes,7.35
120,Piya Mammen,Digital Logic Design,19,20,39,F,95,No,3,No,Yes,7.35
120,Piya Mammen,Environmental Studies,23,37,60,C,63,Yes,1,Yes,No,7.35
120,Piya Mammen,Professional Communication,24,65,89,A,60,Yes,1,No,Yes,7.35
121,Zoya Tara,Mathematics-II,13,24,37,F,82,No,4,No,No,8.67
121,Zoya Tara,Data Structures,12,57,69,C,78,Yes,3,Yes,Yes,8.67
121,Zoya Tara,Digital Logic Design,13,29,42,D,92,Yes,2,No,Yes,8.67
121,Zoya Tara,Environmental Studies,22,27,49,D,70,Yes,2,Yes,No,8.67
121,Zoya Tara,Professional Communication,15,42,57,C,72,Yes,4,Yes,No,8.67
122,Tejas Subramanian,Mathematics-II,25,29,54,D,69,Yes,1,Yes,Yes,6.31
122,Tejas Subramanian,Data Structures,18,49,67,C,76,Yes,5,No,Yes,6.31
122,Tejas Subramanian,Digital Logic Design,24,43,67,C,72,Yes,2,No,No,6.31
122,Tejas Subramanian,Environmental Studies,13,40,53,D,76,Yes,4,No,Yes,6.31
122,Tejas Subramanian,Professional Communication,18,41,59,C,96,Yes,5,Yes,Yes,6.31
123,Seher Contractor,Mathematics-II,11,68,79,B,65,Yes,5,Yes,No,7.26
123,Seher Contractor,Data Structures,19,62,81,B,98,Yes,1,No,Yes,7.26
123,Seher Contractor,Digital Logic Design,12,70,82,B,96,Yes,3,Yes,No,7.26
123,Seher Contractor,Environmental Studies,28,54,82,B,100,Yes,3,No,Yes,7.26
123,Seher Contractor,Professional Communication,25,51,76,B,78,Yes,2,Yes,No,7.26
124,Navya Goel,Mathematics-II,27,31,58,C,67,Yes,5,Yes,No,8.41
124,Navya Goel,Data Structures,15,47,62,C,87,Yes,4,Yes,Yes,8.41
124,Navya Goel,Digital Logic Design,24,36,60,C,100,Yes,3,Yes,No,8.41
124,Navya Goel,Environmental Studies,28,20,48,D,61,Yes,2,Yes,No,8.41
124,Navya Goel,Professional Communication,25,62,87,A,95,Yes,2,Yes,Yes,8.41
125,Devansh Golla,Mathematics-II,12,47,59,C,76,Yes,2,No,No,5.17
125,Devansh Golla,Data Structures,16,44,60,C,88,Yes,5,No,No,5.17
125,Devansh Golla,Digital Logic Design,28,37,65,C,77,Yes,4,Yes,No,5.17
125,Devansh Golla,Environmental Studies,17,35,52,D,90,Yes,4,No,No,5.17
125,Devansh Golla,Professional Communication,27,66,93,A,67,Yes,3,No,No,5.17
